countyid	pmccain	medinc	pcollege	punemp	passist	pblack	phisp	ginicnty	logodds
352	.39	32986	.0487211	.0643696	.0173962	.5962241	.055268	.4619	-.4473123
353	.614	51061	.0731029	.0929036	.0186511	.1936065	.0506836	.3986	.4641576
354	.658	45752	.0723353	.1148716	.0213564	.1809379	.0601766	.4339	.6543941
355	.74	46549	.0822871	.0784814	.0135857	.0238518	.0236161	.4083	1.045969
356	.667	42307	.0325625	.1296371	.0101631	.2420167	.1020922	.4297	.6946476
357	.424	45985	.125309	.0782071	.012001	.4033644	.0517522	.4706	-.3063742
358	.49	49969	.1009755	.1032141	.0019654	.2046894	.1270751	.3539	-.0400053
359	.668	32224	.0369217	.1063728	.0527073	.1143802	.03896	.4075	.6991531
360	.748	66717	.1584404	.073006	.0081548	.0544729	.0939777	.4031	1.087974
361	.336	34151	.1064143	.0713451	.0106169	.2579931	.1013597	.5395	-.681171
362	.388	24750	.0388228	.2312614	.0058626	.6684408	0	.4412	-.4557269
363	.166	42936	.0729916	.1436888	.0193071	.6413237	.1314792	.4029	-1.614246
364	.541	65423	.1900352	.084844	.010332	.2417396	.1204614	.4497	.1643691
365	.645	34327	.0453693	.0808273	.018078	.2703652	.1012742	.4703	.5971324
366	.683	33345	.0469398	.0810021	.0185881	.2285765	.1650436	.4709	.7675932
367	.709	66556	.137413	.0636274	.0181333	.1489183	.047851	.4153	.8905322
368	.64	35306	.0388151	.1154806	.0018402	.2806042	.0583689	.4591	.5753641
369	.7	61015	.1144072	.0695943	.0178654	.1738963	.0646778	.3908	.8472978
370	.586	32616	.0449121	.1188512	.0365964	.4365884	.0310535	.462	.3474539
371	.825	51989	.1070024	.1011953	.0176419	.0023507	.038425	.4188	1.550597
372	.567	31391	.0478308	.0749037	.019381	.4121549	.0486913	.5018	.2696215
373	.203	51712	.1566747	.1251604	.0155618	.5393904	.0951619	.477	-1.367649
374	.674	33829	.0582025	.0906708	.0121996	.2968005	.0311154	.4563	.7263328
375	.478	30830	.04414	.0975223	.0210285	.5049121	.0556247	.4937	-.0880569
376	.323	32364	.0675573	.1346471	.0202427	.6617485	.0224909	.5038	-.7400189
377	.486	54763	.1023277	.1234239	.0242459	.3756409	.0801468	.4008	-.0560146
378	.749	58935	.0655063	.0736172	.0070565	.1356749	.0289067	.3837	1.093286
379	.584	32634	.047302	.1170689	.0281928	.2961922	.0469567	.4425	.3392157
380	.619	30427	.0372566	.1202003	.0277504	.3325906	.0437631	.4608	.485306
381	.638	38000	.0519905	.0717508	.0080214	.3022178	.1181603	.4208	.5666941
382	.734	34554	.0640486	.1243404	.021289	.0025075	.0170428	.4294	1.015013
383	.648	81498	.1775689	.0698631	.008753	.1931212	.0601071	.4046	.6102595
384	.674	43129	.0688804	.1041341	.0226287	.1397925	.0907395	.4582	.7263328
385	.784	88262	.1931915	.0739149	.0084558	.0262389	.0915552	.4042	1.28913
386	.749	33086	.0627545	.0831981	.0291771	.0867795	.0361958	.4673	1.093286
387	.321	57582	.198408	.0978076	.0169331	.436885	.077471	.5348	-.74918
388	.752	37091	.0656197	.0917577	.0147403	.0052467	.0953985	.4544	1.109307
389	.842	36275	.0423506	.0692194	.0008197	.0929087	.0059094	.4199	1.673185
390	.613	49828	.1085018	.0913816	.0127502	.2597287	.0613569	.4653	.4599401
391	.743	41336	.0553272	.089402	.0171863	.0408607	.1384916	.4185	1.06162
392	.616	32091	.0390913	.1065319	.0376021	.2972387	.0962835	.4875	.4726044
393	.572	38209	.084667	.1223913	.008058	.3853009	.0520931	.54	.2900159
394	.546	63076	.1481559	.091739	.0114277	.2216697	.1958831	.4119	.1845218
395	.792	41222	.0720803	.0834416	.0216539	.040146	.1211164	.4283	1.337023
396	.748	52050	.0881	.0756844	.0162293	.0712451	.2586462	.4501	1.087974
397	.778	38664	.0575294	.1518008	.0156221	.047453	.0128657	.4472	1.254049
398	.712	67299	.111557	.0735693	.0095398	.1729881	.0276106	.4355	.9051175
399	.652	35685	.0629526	.090457	.0079027	.1943892	.0297254	.4615	.6278421
400	.533	64251	.1054064	.0960949	.0140764	.3508023	.0567059	.3733	.1321921
401	.596	55738	.0934171	.0909266	.0131116	.2798306	.0591644	.4064	.3888259
402	.678	40379	.0202597	.0941117	.0101202	.2823896	.0136104	.4073	.7445956
403	.772	52883	.0713736	.0766647	.0191385	.0708719	.0605371	.3978	1.219639
404	.662	44404	.0643478	.1435379	.0209818	.2150725	.0355072	.4381	.6722196
405	.732	35336	.0526957	.0901652	.0161545	.1570723	.0979503	.4117	1.004794
406	.423	29178	.0416543	.1412807	.0146138	.5493275	.0275523	.4405	-.31047
407	.665	31301	.0506279	.0771046	.0276292	.355292	.0045844	.4999	.6856566
408	.625	51265	.0774712	.0766602	.0107969	.2504563	.0121806	.426	.5108256
409	.632	39684	.0406432	.1906077	.0096718	.3116718	.0192958	.4243	.5408066
410	.62	40878	.0441763	.0834894	.021194	.2355047	.043665	.4335	.4895482
411	.604	37640	.0629114	.0568488	.0136085	.3571414	.0224654	.4712	.4221599
412	.757	58252	.0675374	.0652847	.0099769	.1871438	.0205656	.3952	1.136302
413	.355	44146	.0651119	.1065776	.0077706	.4110385	.0974969	.4117	-.5971326
414	.617	36741	.0440025	.129942	.0224148	.3243008	.0033561	.4449	.476834
415	.542	38535	.0784627	.1085055	.0176402	.3551487	.0466913	.4639	.1683968
416	.75	43704	.0818519	.1120435	.0066415	.0141065	.0470444	.4335	1.098612
417	.571	36841	.0507843	.0889165	.0127834	.4027324	.0221721	.4465	.2859322
418	.526	37194	.0650551	.0914432	.0068064	.3665126	.0164948	.4344	.104094
419	.724	41407	.0509045	.0813144	.0104489	.0828945	.0385098	.4167	.9643904
420	.556	32610	.0244845	.1341336	.0031027	.3317713	.0627929	.4165	.2249437
421	.523	37028	.0383109	.1146174	.0276182	.4142619	.0051321	.3935	.092065
422	.517	37597	.0471344	.0996788	.0395213	.4829159	.0421506	.4468	.0680263
423	.653	48632	.0803343	.0882215	.0060273	.246384	.0207991	.4346	.6322523
424	.702	34933	.0584366	.0515977	.0206624	.2726675	.0479114	.4497	.85684
425	.653	46918	.1037704	.0848704	.0043223	.2417207	.0261244	.5088	.6322523
426	.715	37004	.0260804	.1287611	.0384615	.0070854	.1301256	.4131	.9197932
427	.399	41088	.0840051	.1041188	.0181864	.4459872	.0621221	.4755	-.4096336
428	.49	51691	.0789468	.1258921	.0160849	.3847508	.0454058	.396	-.0400053
429	.706	75136	.1521429	.0619163	.0067234	.048161	.042858	.4324	.8760353
430	.641	43255	.0475964	.0678271	.009806	.1762903	.0359526	.4203	.579707
431	.687	63023	.0959753	.1025282	.0168166	.1666103	.0501701	.3502	.786131
432	.462	41333	.0684851	.1198936	.0106661	.4566894	.0661816	.455	-.1522936
433	.781	50582	.1023261	.0957432	.0130443	.0128545	.0281235	.445	1.271504
434	.809	37489	.0379802	.0679273	.0250217	.1005581	.0447527	.4154	1.443526
435	.796	56433	.0599569	.08926	.0187957	.1088632	.0114474	.384	1.361479
436	.696	38514	.0390464	.113715	.0157411	.1272039	.1159993	.4382	.8283219
437	.653	41756	.0898807	.0821144	.0133227	.2727187	.0585006	.5213	.6322523
438	.719	33533	.1052632	.0856788	.0066589	.0109802	.0754509	.5033	.9395066
439	.426	29071	.0485804	.1692726	.0248509	.5899974	.0083355	.5585	-.2981901
440	.338	39090	.0791612	.1203733	.0207747	.5322853	.0402662	.4615	-.6722196
441	.448	55819	.0964497	.1255713	.0122061	.4418348	.0935791	.4062	-.2087548
442	.528	31963	.0493978	.1631329	.0194361	.4449207	.0036062	.4557	.1121173
443	.578	29639	.0364299	.0959865	.0215757	.3332195	.0234517	.5257	.3145686
444	.588	41163	.0603331	.1388626	.0240838	.3279394	.037355	.4485	.3557036
445	.729	37502	.0585426	.1073648	.0102452	.1091126	.0247651	.4563	.9895548
446	.371	30417	.0516392	.0997432	.0082455	.5738067	.0628503	.4479	-.5279292
447	.467	34416	.061904	.1312238	.0310294	.5159177	.0503275	.4753	-.1321921
448	.352	33404	.0418666	.1569907	.0140689	.6041576	0	.4753	-.6102595
449	.703	33863	.0445793	.1139013	.0028047	.2824029	.0989482	.4608	.8616248
450	.563	27479	.0266091	.1268767	.0063584	.4034569	.0176257	.5088	.2533465
451	.428	30953	.0327387	.157326	.0303472	.6149003	.0147954	.4555	-.2900158
452	.575	34419	.0792441	.1228584	.0496082	.3706875	.0287162	.5137	.3022808
453	.661	37414	.0588001	.0909384	.0167326	.2922843	.0999652	.4605	.6677538
454	.686	32462	.0548975	.0613313	.0186519	.2502842	.1114819	.4819	.7814846
455	.745	39309	.0846505	.0713958	.0128918	.009522	.0168539	.4125	1.072121
456	.616	31848	.0452819	.0371763	.02	.3232545	.0059889	.5143	.4726044
457	.59	41961	.0787841	.1203179	.0166715	.3357924	.0320225	.4495	.3639653
458	.75	43146	.1037376	.1117971	.0115157	.0115002	.0266767	.4561	1.098612
459	.638	34068	.0456031	.1464185	.03197	.2759317	.0219938	.4153	.5666941
460	.723	39578	.0623812	.1232235	.015844	.0430891	.0167471	.4373	.9593917
461	.755	51347	.0815513	.090553	.0161761	.1559944	.0323844	.4206	1.12546
462	.668	35431	.0470413	.0828318	.0101597	.2927227	.0335535	.4739	.6991531
463	.475	31784	.0505785	.0995752	.0206156	.5289729	.0176151	.4466	-.1000835
464	.719	39470	.0458517	.0930305	.015469	.2060824	.0556889	.4387	.9395066
465	.529	29583	.0557971	.0733676	.0173228	.3467391	.0307971	.4596	.1161303
466	.784	39666	.0762668	.073861	.0189421	.0328614	.0105067	.4584	1.28913
467	.692	42379	.0550013	.1006157	.0316683	.0373195	.3144497	.4535	.809486
468	.535	28989	.0602766	.1334591	.0132914	.4226991	.0312828	.4797	.1402294
469	.502	37500	.0549028	.0608035	.0151967	.3912863	.0197567	.4172	.0079999
470	.69	38336	.0289775	.1360163	.0079612	.2817258	.0159606	.4336	.8001193
471	.222	53591	.1202861	.0917186	.055049	.0053553	.1148106	.4519	-1.254049
472	.287	71263	.1387978	.054643	.0329213	.0190842	.0808652	.4213	-.9099992
473	.229	64422	.1189787	.0667666	.035414	.0055048	.0948481	.4097	-1.213966
474	.215	64583	.1195629	.0819149	.0242197	.0049507	.1007148	.4322	-1.295046
475	.516	55304	.1534698	.0776814	.0262736	.0099388	.0699892	.4375	.0640218
476	.654	36845	.0919598	.0862338	.019069	0	.0103015	.4745	.6366685
477	.546	45347	.1081365	.0706618	.0291563	.0062401	.066891	.428	.1845218
478	.808	43897	.0866456	.0506478	.0490317	.0036587	.0320971	.3832	1.437067
479	.635	37508	.0547724	.0764948	.0499095	.0075326	.0235661	.3871	.5537276
480	.713	46169	.0725301	.0587014	.0295177	.0047109	.1679925	.4123	.9099992
481	.325	62906	.2167275	.064288	.015175	.0003278	.1927976	.4328	-.7308876
482	.645	47128	.0969834	.1428156	.0334448	.0047928	.0305892	.4173	.5971324
483	.57	42989	.1099415	.0627992	.0179358	.0014688	.0232809	.436	.2818511
484	.703	51311	.1117924	.05618	.0288153	.0041397	.1094784	.4234	.8616248
485	.65	35324	.0579069	.0691809	.0190476	0	.0367911	.4174	.6190391
486	.749	37821	.085323	.0560379	.0240741	.0017556	.0565309	.4407	1.093286
487	.661	42943	.0700943	.1111654	.0362919	.0032901	.2341603	.4035	.6677538
488	.804	49740	.0982156	.040433	.0037922	0	.0419266	.3784	1.411485
489	.799	39551	.0669601	.0884244	.0313119	.0015562	.2413854	.4391	1.380056
490	.658	42043	.0789444	.107288	.0146733	.0045699	.0270764	.3819	.6543941
491	.668	43691	.0614717	.0874116	.0266471	.0223975	.1505758	.3742	.6991531
492	.837	46344	.073913	.0746962	.0118673	.0041107	.0626087	.3812	1.636074
493	.799	42178	.0863474	.0553633	.0172796	.000533	.1210691	.3918	1.380056
494	.703	44442	.0661979	.1181242	.0295794	.0001192	.0787106	.4104	.8616248
495	.698	40854	.0497219	.0439134	.026134	.000458	.2666012	.4166	.8377922
496	.718	36706	.0758008	.0883517	.0295082	.0013658	.0241495	.3989	.9345624
497	.715	39232	.0539139	.0574935	.0227242	.0038084	.2969166	.3893	.9197932
498	.614	48075	.1104186	.0833189	.0269073	.0025223	.0374331	.4294	.4641576
499	.446	39578	.132243	.0754227	.0270252	.0080689	.0353894	.4559	-.2168457
500	.716	40270	.0974034	.0793051	.0268493	.0040532	.0205193	.4493	.924706
501	.707	35344	.0919419	.090399	.0201342	0	.0295905	.3826	.8808581
502	.852	33791	.0763844	.0840937	.0165946	.0061919	.0566461	.4776	1.750374
503	.581	44540	.0962955	.0631489	.0284548	.0036072	.0295231	.4338	.3268797
504	.797	44435	.0572781	.0297753	.0051282	0	.0302959	.3972	1.367649
505	.745	32169	.0427112	.1020574	.0170411	.0005241	.2491921	.4454	1.072121
506	.695	44943	.0639051	.0977894	.0177012	.0003098	.1453355	.3957	.8236001
507	.617	41797	.0700039	.0782515	.0200231	0	.2835354	.3668	.476834
508	.521	37934	.0663087	.0886401	.0333218	.0013231	.0279399	.3876	.0840496
509	.486	52444	.1586961	.0861737	.0044596	0	.1556305	.371	-.0560146
510	.665	43146	.0752933	.0714344	.0270222	.0042165	.131356	.4117	.6856566
511	.523	52675	.18943	.067813	.0144315	0	.0347271	.4052	.092065
512	.703	37878	.0884468	.0916501	.0314279	0	.1575889	.4427	.8616248
513	.605	45792	.0992319	.0627286	.0158297	.0358118	.0126631	.4495	.4263428
514	.43	27727	.0382487	.1221092	.0217803	.3515756	.0121482	.4538	-.2818511
515	.496	50672	.0868956	.0935581	.0175629	.0440361	.028573	.4262	-.0160004
516	.468	61613	.0824088	.1178611	.0107461	.0223171	.1989498	.4241	-.1281752
517	.462	48046	.075108	.0755715	.0119411	.0063496	.0750794	.4254	-.1522936
518	.469	45433	.0756107	.0850131	.0178442	.0087243	.0252682	.4355	-.1241592
519	.482	41139	.0568957	.0627416	.0155451	.0307207	.15529	.397	-.0720312
520	.401	44462	.1160482	.0737521	.0167174	.1239352	.0514583	.4912	-.4013002
521	.519	43964	.0629854	.0688505	.0180616	.0173081	.0136975	.4336	.0760366
522	.532	47933	.0825325	.0753085	.0209706	.0041357	.0099745	.4209	.1281752
523	.607	38905	.0629779	.094821	.0106594	.0045448	.006709	.429	.4347191
524	.54	57246	.0895495	.0554111	.0139067	.0343561	.0268515	.4001	.1603427
525	.476	38294	.0814023	.1177616	.0155931	.037609	.0223344	.4852	-.0960738
526	.228	54598	.1355584	.1076043	.0290241	.246177	.2363786	.4908	-1.219639
527	.554	43923	.0710831	.1462473	.0153551	.0355164	.0176322	.4136	.2168458
528	.591	43255	.0575273	.0879986	.0055249	.0066829	.0027996	.4082	.3681009
529	.406	54436	.1012858	.1018561	.0136013	.0605441	.0987543	.4261	-.3805262
530	.557	48750	.0982266	.0664332	.0086207	.0114818	.0193568	.4211	.2289954
531	.597	47921	.0681431	.0682707	.0122546	.0040585	.059024	.3875	.3929806
532	.439	77598	.1874245	.0768834	.0125666	.0436108	.1304702	.4454	-.2452215
533	.533	42947	.0889699	.092445	.0156072	.0056276	.0096473	.4368	.1321921
534	.636	39071	.0560287	.0860119	.0300107	.0101599	0	.4097	.5580446
535	.673	50938	.0914429	.0526287	.0111885	.0028923	.0162728	.4407	.7217851
536	.568	43081	.05451	.0845057	.015188	.0107478	.0121536	.4273	.2736959
537	.637	50332	.0893668	.0908969	.0126117	.0051107	.0204429	.4148	.5623669
538	.504	36383	.0598381	.0992253	.0193789	.002782	.0127466	.4134	.0160004
539	.382	42963	.0694467	.0802136	.0240538	.032272	.0229783	.4029	-.4810679
540	.422	38577	.0474934	.1018554	.0037783	.0059807	.0036939	.485	-.3145686
541	.524	42193	.0600963	.065266	.0232398	.0110704	.0079793	.4252	.0960738
542	.481	64592	.0830772	.0971459	.0102749	.0117266	.0799636	.3771	-.0760366
543	.552	39000	.048217	.078064	.018732	.0027248	.0112546	.4433	.2087548
544	.545	43567	.095693	.0664582	.0109064	.0036544	.0086661	.4117	.1804884
545	.59	30875	.0596741	.0867971	.0091595	.0140005	.0073445	.4578	.3639653
546	.404	47944	.0879523	.0670199	.0114105	.0037946	.0109771	.3881	-.3888257
547	.453	50698	.0883384	.0594997	.0126057	.015595	.0467849	.4133	-.1885566
548	.638	48248	.064145	.0823484	.0137159	.0091301	.0533093	.4113	.5666941
549	.379	32896	.1019349	.0925666	.0240324	.142435	.0398491	.5079	-.4937948
550	.576	47731	.0577298	.0772956	.0143036	.0005136	.0083205	.3831	.3063741
551	.54	42679	.0654079	.0989701	.0269688	.0791914	.0208803	.4579	.1603427
552	.502	54469	.0669075	.0552781	.0082081	.0080533	.0096639	.3851	.0079999
553	.44	52487	.1042318	.0531298	.0122693	.0053283	.0256286	.4293	-.2411621
554	.661	42172	.0675825	.087156	.0172173	.1129796	.0265277	.407	.6677538
555	.434	69496	.1297511	.0869355	.0187639	.0528882	.3000047	.423	-.2655496
556	.469	49266	.068267	.1073781	.0219539	.1501307	.0858674	.4144	-.1241592
557	.458	82649	.13885	.0704207	.0122368	.0470357	.1559219	.3372	-.1683968
558	.392	40112	.0731075	.089231	.0223922	.0761332	.0473705	.4346	-.4389131
559	.395	79666	.1579101	.0863112	.0159035	.0655403	.1951989	.471	-.4263426
560	.435	52469	.0745093	.097864	.0142444	.016221	.0780398	.4088	-.2614797
561	.519	38326	.0556577	.0589955	.0140942	.1354655	.0366107	.4326	.0760366
562	.505	49451	.0768633	.090122	.0147948	.0448184	.0482895	.431	.0200006
563	.588	52835	.062936	.0749409	.0153963	.0511643	.0380847	.4056	.3557036
564	.574	48714	.0834184	.0564336	.014556	.0994959	.028498	.4243	.2981901
565	.464	34186	.0972975	.0915433	.018077	.0464604	.0266581	.4704	-.1442497
566	.464	76909	.1410109	.0877557	.0140087	.0103795	.1119131	.3922	-.1442497
567	.485	59410	.1690265	.0657287	.0127067	.0712519	.0426668	.4419	-.060018
568	.487	45987	.0951658	.0886457	.0191842	.1566768	.0185436	.458	-.0520118
569	.442	48739	.0695503	.0744734	.0105632	.0058063	.0097329	.3998	-.2330491
570	.444	53143	.0995258	.0796286	.0160124	.0789837	.0266507	.4335	-.2249437
571	.501	40097	.0630779	.1049519	.0235908	.0300611	.0148537	.4295	.004
572	.495	51642	.0913174	.0731008	.0094843	.0035455	.0225339	.3923	-.0200006
573	.46	42929	.06769	.0812926	.0231871	.0027725	.007709	.4236	-.1603426
574	.567	56943	.1040767	.0420975	.0159306	.0056555	.0085618	.3773	.2696215
575	.433	51216	.0672243	.057222	.01829	.0044857	.0164878	.3832	-.2696216
576	.546	69291	.1068148	.0543682	.0088539	.0010376	.0133061	.3837	.1845218
577	.476	41925	.0573259	.0737876	.0128568	.0476665	.0147049	.4379	-.0960738
578	.493	44731	.0935441	.0853426	.0162224	.0603818	.0200432	.4233	-.0280018
579	.554	48982	.067488	.0543706	.0126537	.0025046	.0050091	.4055	.2168458
580	.529	57094	.0817749	.1036598	.0128733	.0080336	.0863148	.3813	.1161303
581	.423	50689	.1169771	.0862336	.0215472	.1756971	.036807	.4754	-.31047
582	.509	41333	.0677588	.0880626	.0232671	.0881132	.0254877	.407	.0360039
583	.553	58837	.1064034	.0373864	.0041494	.0038899	.0093357	.3834	.2127993
584	.583	40668	.059567	.0696194	.0192481	.0145138	.009313	.3976	.335101
585	.602	38651	.044364	.0611197	.0106383	.0344047	.0248981	.3867	.4138054
586	.487	31712	.0472186	.1283204	.027676	.3285899	.0147154	.4563	-.0520118
587	.413	52409	.0669561	.1024656	.0072522	.0115211	.0389047	.3779	-.3515773
588	.496	46148	.0569203	.0718449	.0178839	.0963496	.0248037	.4027	-.0160004
589	.566	42305	.0981459	.0583514	.0302079	.0039555	.0058096	.4455	.2655495
590	.371	46726	.100166	.0772229	.0175624	.0876207	.112928	.4386	-.5279292
591	.38	50109	.0990466	.0915508	.0220391	.3005603	.0321315	.4469	-.4895482
592	.531	36083	.0650951	.0906342	.0142116	.0374536	.0151968	.4664	.1241593
593	.469	53508	.1333347	.0753046	.0215598	.1151263	.0176025	.4369	-.1241592
594	.479	43902	.0920335	.0507187	.0162285	.0058518	.0125017	.387	-.0840494
595	.558	50702	.1029714	.0487632	.0079254	.0007475	.0054195	.4443	.2330492
596	.589	44689	.0708016	.0627155	.0168376	.0042544	.0076131	.4061	.3598329
597	.458	43410	.078965	.1038405	.031258	.085397	.0284727	.4268	-.1683968
598	.521	54617	.1170266	.0620435	.0157543	.0087198	.0182863	.3984	.0840496
599	.549	40696	.0803556	.1016172	.0330043	.0122463	.0464128	.436	.1966312
600	.486	40463	.0626536	.1097143	.0225148	.1291214	.0413697	.4264	-.0560146
601	.562	47426	.0775683	.0649983	.0189394	.006727	.0115439	.4276	.2492829
602	.451	42773	.0797069	.077593	.0159031	.0160654	.0763247	.4034	-.1966311
603	.564	53036	.0808355	.0441485	.0088142	.0090872	.0118676	.3736	.257412
604	.535	43639	.0562826	.0738559	.0156472	.0086119	.0101716	.4378	.1402294
605	.403	46444	.0736584	.0804224	.0197433	.0128962	.1076899	.4158	-.3929806
606	.427	76453	.1268545	.0864804	.0147256	.1072392	.1532219	.3883	-.2941018
607	.563	41319	.0927225	.0863593	.02055	.0363802	.0197501	.4496	.2533465
608	.425	47597	.0913416	.1104843	.0220767	.1213694	.1067201	.4479	-.3022808
609	.624	66198	.1094152	.0553756	.0120713	.0064377	.0135763	.4028	.5065613
610	.622	46549	.0502583	.0859458	.0201309	.0038817	.0397805	.3744	.4980458
611	.517	49767	.1130269	.0885147	.0322592	.1164449	.0634709	.4306	.0680263
612	.549	53692	.1044868	.0694821	.0187103	.0171945	.0589918	.4293	.1966312
613	.623	68284	.1500987	.0455459	.0109895	.0102817	.0230217	.4785	.5023015
614	.504	50503	.1027123	.0883555	.0156276	.0039404	.010245	.4147	.0160004
615	.533	42679	.0584281	.0930632	.0170796	.0154987	.1208334	.4079	.1321921
