age	male	unemp	black	hisp	educ2	educ3	educ4	educ5	educ6	income	union	pid	south	inctax	follow	agesq
54	0	0	0	1	0	1	0	0	0	4	0	3	0	35	2	2916
64	1	0	0	0	0	1	0	0	0	12	0	3	0	26	3	4096
53	0	0	0	0	0	0	0	1	0	11	0	4	0	16	2	2809
66	1	0	0	0	0	1	0	0	0	7	0	7	0	76	2	4356
49	0	0	0	0	0	1	0	0	0	9	0	7	0	4	3	2401
47	1	0	0	0	0	1	0	0	0	7	0	1	0	26	3	2209
26	0	0	0	1	0	0	0	1	0	6	0	1	0	61	1	676
66	1	0	0	1	0	0	0	0	1	14	0	6	0	98	3	4356
61	1	1	0	0	0	0	0	1	0	10	0	3	0	100	3	3721
57	1	0	0	0	0	0	1	0	0	8	1	7	0	51	2	3249
61	0	1	0	0	0	0	0	1	0	14	0	7	0	3	3	3721
38	0	0	0	1	0	0	0	0	1	13	0	6	0	34	3	1444
54	1	0	0	0	0	0	0	1	0	14	0	5	0	1	3	2916
52	1	0	0	0	0	0	0	0	1	13	0	6	0	2	3	2704
43	0	0	0	0	0	0	0	0	0	3	0	1	0	31	1	1849
54	0	0	0	0	0	0	0	1	0	14	0	5	0	26	3	2916
46	0	0	0	0	0	0	1	0	0	9	0	5	0	75	3	2116
57	1	0	0	0	0	0	0	0	1	13	0	7	0	98	3	3249
79	0	0	0	0	1	0	0	0	0	6	0	7	0	50	3	6241
56	1	0	0	0	0	1	0	0	0	6	0	3	0	51	3	3136
19	0	0	0	1	1	0	0	0	0	9	0	1	0	25	2	361
54	0	0	0	0	0	0	0	1	0	1	0	7	0	51	1	2916
57	0	0	0	0	0	1	0	0	0	11	0	7	0	13	3	3249
37	0	0	0	1	0	1	0	0	0	2	0	2	0	51	2	1369
43	1	0	0	0	0	1	0	0	0	1	0	7	0	31	3	1849
36	1	0	0	0	0	1	0	0	0	12	0	4	0	12	3	1296
64	1	0	0	0	0	0	1	0	0	12	1	7	0	53	3	4096
50	1	0	0	1	0	0	1	0	0	7	0	1	0	63	3	2500
64	1	0	0	0	0	0	0	1	0	12	1	1	0	100	3	4096
40	1	0	0	0	0	0	0	1	0	14	0	6	0	25	3	1600
53	1	0	0	0	0	0	1	0	0	5	0	7	0	57	3	2809
67	0	0	0	0	0	0	0	1	0	14	0	7	0	51	3	4489
63	0	0	0	0	0	0	0	0	1	13	0	7	0	76	3	3969
33	1	0	0	0	0	0	0	0	1	12	0	6	0	1	3	1089
46	0	0	0	1	0	1	0	0	0	8	0	1	0	51	3	2116
58	1	0	0	0	0	1	0	0	0	13	1	7	0	4	2	3364
33	0	0	0	0	1	0	0	0	0	6	0	1	0	51	1	1089
26	0	0	0	0	0	0	0	1	0	12	0	2	0	35	1	676
66	1	0	0	0	0	0	0	1	0	12	0	1	0	75	3	4356
56	0	1	0	0	0	1	0	0	0	5	0	2	0	52	3	3136
30	0	0	0	0	0	1	0	0	0	10	0	2	0	50	2	900
47	0	1	0	0	0	0	0	0	1	8	0	2	0	38	2	2209
41	0	0	0	0	0	1	0	0	0	3	0	1	0	51	2	1681
64	1	0	0	0	0	0	0	0	1	14	0	7	0	4	3	4096
34	0	0	0	1	0	1	0	0	0	8	0	4	0	52	2	1156
63	1	0	0	0	0	0	0	1	0	13	0	1	0	98	3	3969
29	1	0	0	0	0	0	0	1	0	8	0	6	0	13	2	841
54	1	0	0	0	0	0	0	1	0	9	0	7	0	2	3	2916
57	0	0	0	0	0	0	0	0	1	13	0	1	0	36	3	3249
50	0	0	0	1	1	0	0	0	0	8	0	5	0	25	3	2500
47	0	0	0	0	0	1	0	0	0	10	0	7	0	44	2	2209
61	0	0	0	0	0	0	0	0	0	14	0	1	0	70	3	3721
65	0	0	0	0	0	0	0	1	0	13	0	1	0	69	3	4225
39	0	0	0	0	0	1	0	0	0	6	0	1	0	63	3	1521
49	1	0	0	1	0	0	0	1	0	13	0	7	0	50	3	2401
79	1	0	0	0	0	0	0	0	1	10	0	5	0	42	3	6241
65	1	0	0	0	0	0	0	0	0	11	0	5	0	100	3	4225
53	1	0	0	0	0	0	1	0	0	10	0	1	0	31	3	2809
57	1	0	0	1	0	0	0	1	0	14	1	5	0	3	3	3249
78	1	0	0	0	0	0	0	1	0	11	0	5	0	25	3	6084
64	0	0	0	0	0	1	0	0	0	8	1	2	0	51	0	4096
59	1	0	0	0	0	0	0	1	0	13	0	2	0	4	3	3481
59	1	0	0	0	0	1	0	0	0	12	0	5	0	2	3	3481
61	0	0	0	0	0	1	0	0	0	9	0	7	0	51	3	3721
32	1	0	0	1	0	0	0	1	0	7	0	2	0	10	2	1024
48	0	0	0	0	0	0	1	0	0	8	0	6	0	51	3	2304
73	1	0	0	0	0	0	1	0	0	10	0	7	0	2	3	5329
62	0	0	0	0	0	1	0	0	0	9	0	3	0	25	3	3844
55	1	0	0	0	0	1	0	0	0	4	0	7	0	4	3	3025
60	1	0	0	0	0	0	0	1	0	14	0	7	0	10	2	3600
58	0	0	0	0	0	0	1	0	0	4	0	1	0	98	3	3364
49	1	0	0	0	0	1	0	0	0	12	0	7	0	26	3	2401
48	1	0	0	0	1	0	0	0	0	13	0	7	0	1	3	2304
72	1	0	0	0	0	0	0	1	0	8	0	5	0	2	3	5184
50	1	0	0	0	0	0	0	1	0	13	0	3	0	100	3	2500
63	0	0	0	0	0	0	1	0	0	11	0	5	0	3	3	3969
61	1	0	0	0	0	0	1	0	0	8	1	3	0	13	3	3721
49	0	1	0	0	0	0	0	1	0	10	0	1	0	96	3	2401
72	1	0	0	0	0	0	0	0	1	13	0	3	0	91	3	5184
51	0	0	0	0	0	0	0	0	1	14	1	6	0	26	3	2601
63	0	0	0	0	1	0	0	0	0	10	0	5	0	4	3	3969
37	1	0	0	0	0	0	0	1	0	11	0	6	0	37	3	1369
49	0	0	0	0	1	0	0	0	0	10	1	5	0	10	3	2401
49	1	0	0	0	0	0	0	1	0	11	0	5	0	50	3	2401
21	0	0	0	1	0	0	1	0	0	3	0	1	0	34	0	441
64	1	0	0	0	0	0	0	1	0	7	0	1	0	50	3	4096
60	1	0	0	0	0	0	0	1	0	8	0	2	0	51	3	3600
33	1	0	0	0	0	0	0	1	0	8	0	5	0	1	3	1089
68	0	0	0	0	0	1	0	0	0	9	0	1	0	51	3	4624
64	1	0	0	0	0	0	0	1	0	14	0	2	0	41	3	4096
44	1	0	0	1	0	1	0	0	0	7	1	1	0	16	3	1936
48	0	0	0	0	0	1	0	0	0	9	0	1	0	51	2	2304
55	0	0	0	0	0	0	0	1	0	12	0	4	0	14	3	3025
56	1	0	0	0	0	1	0	0	0	13	0	6	0	2	3	3136
56	1	0	0	1	0	0	0	0	1	12	0	3	0	10	3	3136
45	0	1	0	0	1	0	0	0	0	10	0	7	0	32	2	2025
60	1	0	0	0	0	0	0	1	0	13	0	4	0	1	2	3600
47	1	0	0	0	0	0	0	1	0	3	0	7	0	4	3	2209
63	0	0	0	0	0	0	0	1	0	9	0	3	0	50	3	3969
54	0	0	0	0	0	0	0	1	0	1	0	1	0	25	3	2916
49	0	0	0	0	0	1	0	0	0	10	0	5	0	39	3	2401
64	1	0	0	0	0	1	0	0	0	8	0	6	0	98	1	4096
63	0	0	0	0	0	0	0	1	0	12	0	1	0	39	3	3969
81	0	0	0	0	1	0	0	0	0	9	0	7	0	21	3	6561
62	0	0	0	0	1	0	0	0	0	8	0	2	0	75	3	3844
30	1	0	0	1	0	1	0	0	0	12	0	4	0	3	2	900
73	1	0	0	0	0	1	0	0	0	14	0	3	0	26	3	5329
30	1	0	0	1	0	1	0	0	0	8	0	2	0	51	2	900
69	1	0	0	0	1	0	0	0	0	6	0	6	0	51	3	4761
76	1	0	0	0	0	0	0	0	1	10	0	5	0	2	3	5776
65	1	0	0	0	0	0	0	1	0	8	0	5	0	25	3	4225
64	1	0	0	0	0	0	0	1	0	14	0	2	0	100	3	4096
58	1	0	0	0	0	1	0	0	0	11	0	5	0	1	3	3364
57	0	0	0	0	0	0	1	0	0	6	0	2	0	26	2	3249
61	0	0	1	0	0	1	0	0	0	6	0	1	0	38	3	3721
53	1	0	0	0	0	0	0	0	1	12	1	1	0	25	3	2809
66	1	0	0	0	0	0	0	1	0	4	0	2	0	63	3	4356
57	0	0	0	0	0	0	0	1	0	13	0	5	0	1	3	3249
67	1	0	0	0	0	1	0	0	0	9	0	2	0	14	2	4489
68	0	0	0	0	0	1	0	0	0	10	0	7	0	76	3	4624
42	1	0	0	0	0	0	0	1	0	13	0	7	0	98	3	1764
53	1	1	0	1	0	0	0	1	0	14	0	3	0	26	3	2809
59	0	0	0	0	0	1	0	0	0	10	0	5	0	26	3	3481
53	0	0	0	0	0	1	0	0	0	12	1	7	0	17	3	2809
74	1	0	0	1	0	0	1	0	0	11	0	5	0	4	3	5476
61	1	1	0	0	0	1	0	0	0	5	0	7	0	51	3	3721
31	1	0	0	1	0	1	0	0	0	7	1	3	0	17	2	961
19	0	1	0	1	1	0	0	0	0	4	0	4	0	41	1	361
69	1	0	0	0	0	0	0	1	0	13	0	7	0	39	3	4761
56	1	0	0	0	1	0	0	0	0	2	0	1	0	66	3	3136
30	0	1	0	0	0	1	0	0	0	1	0	2	0	51	1	900
55	1	1	0	0	0	1	0	0	0	14	0	1	0	35	3	3025
57	0	1	0	0	1	0	0	0	0	8	0	4	0	51	3	3249
64	1	0	0	0	0	0	0	1	0	11	0	7	0	28	3	4096
65	0	0	0	0	0	1	0	0	0	8	0	5	0	25	3	4225
77	1	0	0	0	0	1	0	0	0	7	0	7	0	39	3	5929
64	1	0	0	0	0	1	0	0	0	1	0	3	0	41	2	4096
71	1	0	0	0	0	0	1	0	0	9	0	7	0	3	3	5041
62	1	0	0	0	0	0	0	1	0	11	0	7	0	3	3	3844
60	0	0	0	0	0	0	0	1	0	8	0	5	0	27	3	3600
54	1	0	0	0	1	0	0	0	0	4	0	1	0	35	3	2916
46	0	0	0	0	0	0	0	0	1	13	1	1	0	34	2	2116
78	1	0	0	0	0	0	0	1	0	6	0	5	0	25	3	6084
71	1	0	0	0	0	0	0	0	1	14	0	7	0	5	3	5041
36	0	0	0	1	0	1	0	0	0	2	0	4	0	50	0	1296
74	0	0	0	0	0	1	0	0	0	4	0	7	0	47	3	5476
65	0	0	0	0	0	1	0	0	0	12	0	7	0	51	3	4225
52	0	0	0	0	0	0	0	1	0	12	0	2	0	30	2	2704
60	1	0	0	0	0	1	0	0	0	11	0	1	0	38	3	3600
62	1	0	0	0	0	0	1	0	0	13	0	1	0	50	3	3844
62	1	0	0	0	0	0	1	0	0	11	0	1	0	51	3	3844
63	1	0	1	0	0	0	0	0	1	11	0	3	0	51	3	3969
48	1	0	0	1	0	1	0	0	0	14	0	7	0	65	3	2304
56	0	0	0	0	0	0	1	0	0	11	1	7	0	51	3	3136
47	0	0	0	0	0	1	0	0	0	14	0	7	0	25	3	2209
48	1	0	0	0	0	0	0	1	0	8	0	4	0	50	3	2304
64	1	0	0	0	0	0	0	1	0	13	0	1	0	50	3	4096
76	0	0	0	0	0	1	0	0	0	3	0	5	0	50	3	5776
63	0	0	0	0	0	1	0	0	0	11	0	7	0	41	3	3969
26	0	0	0	1	0	1	0	0	0	6	0	2	0	51	1	676
63	1	0	0	0	0	1	0	0	0	6	0	7	0	26	3	3969
69	1	0	0	0	0	1	0	0	0	8	0	7	0	14	3	4761
73	0	0	0	0	0	0	0	0	1	8	0	4	0	50	3	5329
59	1	0	0	0	0	1	0	0	0	5	0	5	0	11	3	3481
51	1	0	0	0	0	0	0	1	0	12	0	4	0	51	2	2601
72	1	0	0	0	0	0	0	1	0	8	0	7	0	10	3	5184
54	0	0	0	0	0	1	0	0	0	6	0	5	0	10	3	2916
66	1	0	0	0	0	0	1	0	0	14	0	6	0	13	3	4356
68	0	0	0	0	0	0	0	1	0	8	1	3	0	50	3	4624
76	1	0	0	0	0	0	0	1	0	9	0	6	0	14	3	5776
37	0	1	0	0	0	1	0	0	0	7	0	4	0	25	2	1369
35	0	0	0	1	0	1	0	0	0	11	0	2	0	83	2	1225
62	1	0	0	0	0	1	0	0	0	10	0	1	0	51	2	3844
69	0	0	0	0	0	1	0	0	0	3	0	7	0	38	3	4761
52	0	0	1	0	0	0	0	1	0	5	0	3	0	26	3	2704
55	0	0	1	0	0	0	0	1	0	8	0	2	0	34	2	3025
63	0	0	1	0	0	1	0	0	0	6	0	1	0	51	3	3969
59	1	1	0	0	0	1	0	0	0	9	0	7	0	83	3	3481
72	1	0	0	0	0	0	0	1	0	3	0	1	0	41	3	5184
28	0	0	0	1	0	1	0	0	0	7	0	3	0	4	1	784
77	1	0	0	0	0	0	0	1	0	13	0	7	0	1	3	5929
54	0	0	1	0	0	1	0	0	0	9	0	1	0	27	2	2916
64	1	0	0	0	0	0	1	0	0	10	0	7	0	20	2	4096
63	0	0	1	0	0	1	0	0	0	6	0	1	0	50	3	3969
55	1	0	0	0	1	0	0	0	0	12	1	7	0	36	3	3025
40	0	0	0	1	0	0	0	0	1	10	0	2	0	50	1	1600
42	1	0	0	0	0	0	0	0	1	10	1	7	0	12	1	1764
44	1	0	0	0	0	0	1	0	0	12	0	4	0	1	3	1936
36	0	0	0	0	0	0	0	1	0	6	0	5	0	53	2	1296
62	1	0	0	0	0	0	1	0	0	7	0	4	0	10	3	3844
42	0	0	0	0	0	1	0	0	0	5	0	2	0	100	3	1764
58	1	0	0	0	0	0	0	1	0	14	0	5	0	4	3	3364
28	0	0	0	1	0	1	0	0	0	6	0	2	0	3	1	784
76	0	0	0	0	0	1	0	0	0	10	0	6	0	51	3	5776
47	0	0	0	0	0	1	0	0	0	3	0	4	0	13	3	2209
68	0	0	0	0	0	0	1	0	0	11	0	1	0	32	3	4624
46	1	1	0	0	0	0	0	1	0	9	0	6	0	38	3	2116
41	1	0	0	1	0	0	1	0	0	11	0	6	0	45	2	1681
25	0	0	0	0	0	1	0	0	0	4	0	3	0	63	2	625
62	1	0	0	0	0	0	0	0	1	12	0	7	0	1	3	3844
61	0	0	0	0	0	0	1	0	0	12	0	7	0	25	3	3721
51	0	0	0	0	0	1	0	0	0	6	0	1	0	52	1	2601
69	0	0	0	0	0	0	1	0	0	7	0	3	0	63	3	4761
30	1	0	0	0	0	1	0	0	0	11	1	5	0	5	3	900
49	0	1	0	0	1	0	0	0	0	8	0	6	0	93	3	2401
32	1	0	0	0	0	0	0	0	1	8	0	7	0	16	3	1024
54	1	1	0	0	0	1	0	0	0	14	0	1	0	50	3	2916
50	1	0	0	0	1	0	0	0	0	13	0	4	0	4	3	2500
60	1	0	0	0	0	0	0	1	0	10	0	4	0	84	3	3600
48	1	0	0	0	1	0	0	0	0	9	0	7	0	50	3	2304
72	1	0	0	0	0	1	0	0	0	7	0	7	0	69	3	5184
67	1	0	0	1	0	0	0	0	1	3	0	1	0	85	3	4489
23	1	0	0	0	0	0	0	1	0	2	0	7	0	50	3	529
78	1	0	0	0	0	0	0	1	0	12	0	1	0	67	3	6084
59	1	0	0	0	0	1	0	0	0	4	0	3	0	50	3	3481
72	1	0	0	0	0	0	0	0	1	11	0	1	0	74	3	5184
49	1	0	0	1	0	0	0	1	0	12	0	2	0	51	2	2401
76	1	0	0	0	0	0	0	0	1	11	0	6	0	3	3	5776
46	1	0	0	0	1	0	0	0	0	11	0	5	0	3	2	2116
56	1	0	0	0	0	1	0	0	0	5	0	3	0	11	3	3136
37	0	0	0	1	0	1	0	0	0	11	0	1	0	56	3	1369
69	1	0	0	0	0	0	0	1	0	10	0	1	0	51	3	4761
53	1	0	0	0	0	0	0	1	0	12	0	2	0	57	3	2809
69	1	0	0	0	0	1	0	0	0	7	0	7	0	26	3	4761
37	0	0	0	0	0	1	0	0	0	8	0	6	0	16	3	1369
62	1	0	0	0	0	0	1	0	0	11	0	5	0	16	3	3844
55	0	0	0	0	1	0	0	0	0	7	0	7	0	13	3	3025
73	1	0	0	0	0	0	0	1	0	14	0	6	0	52	2	5329
68	1	0	0	0	0	0	0	1	0	8	0	5	0	23	3	4624
61	0	0	0	0	0	0	0	1	0	14	0	1	0	76	3	3721
53	0	1	0	0	0	1	0	0	0	7	0	5	0	76	3	2809
53	1	0	0	1	0	0	0	0	1	7	1	1	0	25	3	2809
57	1	1	0	1	0	1	0	0	0	10	0	5	0	26	3	3249
46	1	0	0	0	0	0	0	0	1	13	1	6	0	4	3	2116
60	0	0	0	0	0	0	0	1	0	12	0	7	0	14	3	3600
68	0	1	0	0	0	0	1	0	0	3	0	7	0	92	3	4624
44	0	0	0	0	0	1	0	0	0	4	0	2	0	97	0	1936
54	1	0	0	0	0	0	0	1	0	11	1	7	0	25	3	2916
67	1	0	0	0	0	1	0	0	0	8	0	7	0	90	3	4489
54	1	1	0	0	0	0	0	1	0	13	0	5	0	44	3	2916
44	0	0	0	0	0	0	0	1	0	11	0	1	0	41	3	1936
67	0	0	0	0	1	0	0	0	0	5	0	7	0	3	3	4489
30	1	0	1	0	0	0	0	1	0	11	0	2	0	38	1	900
51	0	0	0	0	1	0	0	0	0	10	0	7	0	1	3	2601
34	0	0	0	1	0	1	0	0	0	8	0	6	0	47	2	1156
22	0	0	0	0	0	1	0	0	0	3	1	1	0	54	3	484
69	0	0	0	0	0	1	0	0	0	10	0	1	0	13	3	4761
29	1	0	0	0	0	0	0	0	1	14	0	7	0	0	3	841
27	1	0	0	1	0	0	0	1	0	6	0	1	0	51	2	729
66	1	0	1	0	0	0	0	0	1	10	0	5	0	10	3	4356
43	0	0	0	0	0	0	0	1	0	11	0	6	0	20	3	1849
60	0	0	1	0	0	0	1	0	0	10	0	1	0	50	3	3600
78	1	0	0	0	0	0	1	0	0	9	0	7	0	5	3	6084
60	0	0	0	0	0	1	0	0	0	9	0	4	0	48	3	3600
64	1	0	0	1	0	0	1	0	0	12	0	5	0	3	3	4096
70	0	0	0	0	0	0	0	1	0	9	0	1	0	37	2	4900
77	1	0	0	0	0	0	1	0	0	7	0	1	0	51	3	5929
65	0	0	0	1	1	0	0	0	0	2	0	1	0	50	2	4225
60	1	0	0	0	1	0	0	0	0	1	0	1	0	20	2	3600
29	0	0	0	1	0	1	0	0	0	11	0	1	0	10	2	841
21	1	0	0	1	0	1	0	0	0	2	0	6	0	38	2	441
74	0	0	0	0	0	0	1	0	0	8	0	1	0	51	3	5476
34	0	0	0	1	0	0	0	1	0	9	1	4	0	26	0	1156
68	1	0	0	0	0	1	0	0	0	10	0	7	0	16	3	4624
28	0	0	0	0	1	0	0	0	0	6	0	4	0	50	0	784
62	0	0	0	0	1	0	0	0	0	10	0	2	0	75	3	3844
62	0	0	0	0	0	1	0	0	0	10	0	3	0	40	2	3844
44	1	0	0	1	1	0	0	0	0	10	0	2	0	26	1	1936
59	1	0	0	0	1	0	0	0	0	10	0	7	0	51	3	3481
43	0	0	0	0	0	0	0	0	0	12	0	5	0	1	3	1849
48	1	0	0	0	0	1	0	0	0	13	0	7	0	25	3	2304
46	0	0	0	0	0	0	0	1	0	4	0	1	0	35	3	2116
52	0	0	0	0	1	0	0	0	0	10	0	7	0	51	1	2704
59	1	0	1	0	0	1	0	0	0	13	0	3	0	50	3	3481
50	1	0	0	0	0	0	1	0	0	11	0	6	0	26	3	2500
88	1	0	0	0	1	0	0	0	0	4	0	5	0	45	3	7744
56	0	0	0	0	0	0	1	0	0	10	0	7	0	50	3	3136
27	0	1	1	0	0	0	0	1	0	1	0	2	0	75	1	729
52	1	0	0	0	1	0	0	0	0	7	0	1	0	76	3	2704
48	0	0	0	0	1	0	0	0	0	14	0	6	0	50	3	2304
41	0	0	0	0	0	1	0	0	0	12	0	4	0	26	2	1681
55	1	1	0	1	0	0	0	1	0	12	0	2	0	51	1	3025
53	0	0	0	0	0	1	0	0	0	10	0	1	0	99	3	2809
30	0	0	0	1	0	0	0	1	0	2	0	5	0	57	1	900
70	0	0	0	0	0	1	0	0	0	5	0	2	0	51	3	4900
46	1	0	0	0	0	1	0	0	0	11	0	6	0	50	3	2116
61	1	0	0	0	0	0	0	1	0	11	0	1	0	50	3	3721
49	1	0	0	0	0	1	0	0	0	13	1	4	0	4	3	2401
50	1	1	0	1	0	1	0	0	0	2	0	4	0	51	2	2500
25	1	1	0	1	1	0	0	0	0	3	0	4	0	4	3	625
72	1	0	0	0	0	1	0	0	0	10	0	1	0	52	3	5184
35	0	0	0	0	0	0	0	1	0	11	0	3	0	39	3	1225
60	0	0	0	1	0	1	0	0	0	6	1	1	0	76	2	3600
61	1	1	0	1	0	0	0	0	1	12	0	5	0	11	2	3721
55	0	1	0	0	1	0	0	0	0	3	0	5	0	0	3	3025
36	1	0	0	0	0	0	0	0	1	11	1	7	0	3	3	1296
36	1	0	0	0	0	1	0	0	0	9	0	3	0	53	0	1296
63	0	0	1	0	0	1	0	0	0	6	0	1	0	51	3	3969
34	1	0	1	0	0	0	0	1	0	10	1	1	0	35	2	1156
54	0	0	0	0	0	0	0	0	1	11	0	2	0	32	1	2916
26	1	0	0	1	0	0	0	1	0	7	0	1	0	27	2	676
32	1	0	0	0	0	1	0	0	0	9	0	7	0	26	3	1024
56	0	1	0	0	0	1	0	0	0	10	0	7	0	32	3	3136
67	1	0	0	0	0	1	0	0	0	10	0	6	0	48	3	4489
76	1	0	0	0	0	1	0	0	0	9	0	3	0	51	3	5776
62	1	0	0	0	0	0	0	1	0	13	0	3	0	26	3	3844
62	0	0	0	0	1	0	0	0	0	4	0	1	0	84	2	3844
55	1	0	0	0	0	0	1	0	0	12	0	6	0	51	3	3025
62	1	0	0	0	0	0	1	0	0	9	0	6	0	51	2	3844
74	1	0	0	0	0	0	0	0	1	12	0	1	0	89	3	5476
31	1	1	0	0	0	1	0	0	0	7	0	7	0	50	3	961
78	1	0	0	0	0	0	0	1	0	4	0	1	0	26	3	6084
59	0	0	0	0	0	0	0	1	0	4	0	5	0	32	3	3481
58	1	0	0	0	0	0	0	0	1	13	1	1	0	76	3	3364
41	1	0	0	0	0	1	0	0	0	13	0	6	0	4	3	1681
65	0	0	1	0	0	1	0	0	0	6	1	2	0	95	3	4225
87	1	0	0	0	1	0	0	0	0	7	0	1	0	76	3	7569
24	1	0	0	1	0	0	1	0	0	7	0	2	0	45	3	576
63	1	1	0	0	0	0	0	1	0	9	0	5	0	5	3	3969
65	0	0	0	1	0	0	0	1	0	9	0	7	0	51	3	4225
63	1	0	0	0	0	0	0	1	0	13	1	6	0	51	3	3969
63	0	0	0	0	1	0	0	0	0	7	1	1	0	33	2	3969
63	0	0	0	0	0	0	0	1	0	10	0	1	0	51	3	3969
64	0	0	0	0	0	0	0	1	0	13	0	7	0	50	3	4096
63	1	0	0	1	0	0	0	0	1	12	0	4	0	20	3	3969
48	1	0	0	0	0	0	1	0	0	11	1	1	0	51	3	2304
66	1	0	0	0	0	1	0	0	0	9	1	7	0	51	3	4356
54	0	0	0	0	0	0	1	0	0	6	0	7	0	51	3	2916
61	0	1	0	0	1	0	0	0	0	1	0	1	0	50	3	3721
39	1	0	0	0	0	1	0	0	0	11	0	7	0	1	3	1521
67	0	0	0	0	0	0	0	1	0	2	0	4	0	54	3	4489
29	1	0	0	0	0	0	0	1	0	6	0	1	0	76	3	841
63	0	1	0	0	0	0	0	1	0	9	0	7	0	13	3	3969
51	0	0	0	0	1	0	0	0	0	9	0	1	0	52	3	2601
57	0	0	0	0	0	1	0	0	0	12	0	1	0	75	3	3249
52	1	0	0	0	0	0	0	1	0	6	0	7	0	26	3	2704
52	0	0	0	0	0	0	1	0	0	9	0	2	0	44	1	2704
65	0	0	1	0	0	1	0	0	0	13	0	3	0	25	3	4225
48	0	0	0	0	0	0	0	1	0	8	0	2	0	95	3	2304
58	0	1	0	0	0	0	0	1	0	14	0	4	0	13	3	3364
43	1	0	0	1	0	0	0	0	1	11	1	1	0	41	2	1849
69	1	0	0	0	1	0	0	0	0	6	0	7	0	76	3	4761
59	1	0	0	0	0	0	1	0	0	12	0	5	0	76	3	3481
64	1	0	0	0	0	0	1	0	0	9	1	5	0	26	3	4096
80	1	0	0	0	0	0	0	0	1	14	0	7	0	50	3	6400
77	0	0	0	0	0	0	0	0	1	12	0	2	0	79	3	5929
71	1	0	0	0	0	0	0	0	1	9	0	4	0	4	3	5041
43	1	1	0	0	0	0	1	0	0	7	0	7	0	32	3	1849
47	1	0	0	0	0	0	0	1	0	12	0	5	0	5	2	2209
54	1	0	0	0	0	0	1	0	0	11	0	3	0	75	3	2916
61	0	0	0	0	1	0	0	0	0	9	0	6	0	51	3	3721
29	0	0	0	0	0	1	0	0	0	11	0	5	0	92	3	841
58	0	0	1	0	1	0	0	0	0	11	0	2	0	25	2	3364
66	0	0	0	0	0	1	0	0	0	8	0	1	0	66	3	4356
26	0	0	1	0	0	1	0	0	0	6	0	2	0	71	1	676
70	0	0	0	0	1	0	0	0	0	7	0	7	0	31	3	4900
48	0	0	1	0	0	0	1	0	0	7	0	7	0	5	3	2304
27	1	0	1	0	1	0	0	0	0	2	0	1	0	50	1	729
53	1	0	0	1	0	1	0	0	0	10	0	2	0	51	3	2809
63	0	1	0	0	0	0	0	0	1	8	1	7	0	31	3	3969
52	0	0	0	1	0	0	0	1	0	4	0	2	0	50	1	2704
58	1	1	0	0	0	0	0	0	1	11	0	5	0	26	3	3364
55	1	0	0	0	0	0	0	1	0	10	0	2	0	14	1	3025
51	0	0	1	0	0	1	0	0	0	7	1	1	0	51	2	2601
26	1	0	0	1	1	0	0	0	0	4	0	2	0	50	2	676
62	0	0	0	0	0	0	1	0	0	10	0	6	0	14	3	3844
59	1	1	0	0	0	0	0	1	0	1	0	7	0	44	3	3481
53	0	0	0	0	0	0	0	1	0	13	1	6	0	14	2	2809
58	0	1	0	1	0	0	0	1	0	7	0	5	0	76	3	3364
48	0	1	0	0	0	0	1	0	0	11	0	7	0	12	3	2304
62	0	0	0	0	0	1	0	0	0	2	0	7	0	13	3	3844
33	0	0	1	0	0	0	0	1	0	7	1	3	0	26	3	1089
77	1	0	0	0	0	1	0	0	0	8	0	7	0	41	3	5929
52	1	0	0	0	0	0	0	1	0	9	0	1	0	100	3	2704
42	0	0	0	0	0	0	1	0	0	4	0	1	0	98	1	1764
59	0	0	0	0	0	1	0	0	0	7	1	1	0	51	2	3481
60	1	0	0	0	0	1	0	0	0	10	0	5	0	26	3	3600
53	0	0	0	1	0	0	0	0	1	11	1	1	0	65	3	2809
25	1	0	0	0	0	1	0	0	0	7	0	4	0	66	2	625
63	1	0	0	0	0	0	0	1	0	13	0	5	0	57	3	3969
56	0	0	0	0	0	0	0	1	0	6	0	5	0	76	3	3136
50	1	0	0	0	0	0	0	1	0	12	0	6	0	21	3	2500
53	0	1	0	0	0	0	0	1	0	10	1	4	0	51	3	2809
78	1	0	0	0	0	0	0	1	0	8	0	5	0	44	3	6084
63	1	0	0	0	0	0	0	1	0	5	0	4	0	75	2	3969
69	0	0	0	0	1	0	0	0	0	12	0	1	0	51	2	4761
50	1	1	0	0	0	0	0	1	0	12	0	7	0	65	3	2500
60	0	0	0	0	0	0	0	1	0	12	0	7	0	76	3	3600
20	1	0	0	0	0	1	0	0	0	12	0	6	0	60	3	400
21	0	0	0	0	0	1	0	0	0	4	0	1	0	50	1	441
59	0	0	0	0	0	0	1	0	0	6	0	1	0	34	3	3481
52	1	0	0	0	0	1	0	0	0	4	0	1	0	51	1	2704
32	1	1	0	0	0	0	0	0	0	1	0	3	0	47	1	1024
51	0	0	0	1	0	0	0	0	1	14	0	1	0	63	2	2601
27	1	1	0	0	0	1	0	0	0	6	0	3	0	44	2	729
36	0	0	1	0	0	1	0	0	0	4	0	1	0	51	2	1296
28	1	0	0	0	0	0	0	1	0	9	0	1	0	35	3	784
54	1	0	0	0	0	1	0	0	0	14	0	1	0	26	3	2916
24	1	0	0	0	0	0	0	1	0	8	0	7	0	17	3	576
